;;Entering passengers;;;;;;;;;Leaving passengers;;;;;;;;
Date;Departure;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Rubenslaan;Sterrenwijk;Bleekstraat;CS Centrumzijde;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Rubenslaan;Sterrenwijk;Bleekstraat;CS Centrumzijde
22-9-2015;16:15-16:29;71;2;2;2;7;3;0;0;0;0;9;8;6;6;2;20;21;15
22-9-2015;16:30-16:44;46;4;1;2;3;6;0;0;0;0;2;4;6;1;1;23;19;6
22-9-2015;16:45-16:59;77;9;1;4;6;15;1;3;0;0;3;6;7;4;3;35;50;8
22-9-2015;17:00-17:14;26;3;3;1;4;20;1;0;0;0;1;0;4;1;1;13;36;2
22-9-2015;17:15-17:29;72;4;2;6;5;0;0;0;0;0;6;14;12;11;5;10;28;3
22-9-2015;17:30-17:44;53;1;0;1;1;0;0;0;0;0;7;4;19;5;3;9;9;0
22-9-2015;17:45-17:59;95;0;1;1;3;0;0;0;0;0;9;5;20;12;3;21;26;4
22-9-2015;18:00-18:14;28;0;1;2;2;2;0;0;0;0;2;3;3;0;0;12;8;7
22-9-2015;18:15-18:29;46;1;1;2;1;0;0;1;0;0;2;6;13;7;3;10;8;3
22-9-2015;18:30-18:44;23;2;1;2;1;0;0;0;0;0;4;1;3;0;1;1;15;4
22-9-2015;18:45-18:59;45;4;2;0;0;0;0;0;0;0;6;10;9;2;3;1;19;1
22-9-2015;19:00-19:14;47;3;0;0;1;0;0;0;0;0;4;15;11;3;1;1;16;0
22-9-2015;19:15-19:29;29;1;0;0;3;0;0;0;0;0;4;2;10;1;1;0;15;0
22-9-2015;19:30-19:44;15;0;1;2;0;0;0;0;0;0;0;1;8;1;0;1;4;3
22-9-2015;19:45-19:59;17;2;1;2;2;0;0;0;0;0;1;4;7;1;2;0;8;1
22-9-2015;20:00-20:14;25;0;0;0;0;0;0;0;0;0;1;3;13;3;2;0;3;0
22-9-2015;20:15-20:29;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
22-9-2015;20:30-20:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22-9-2015;20:45-20:59;5;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;2;0
22-9-2015;21:00-21:14;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0
22-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23-9-2015;6:00-6:14;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6
23-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23-9-2015;6:30-6:44;67;4;3;2;2;0;0;0;0;0;0;4;8;8;5;3;16;34
23-9-2015;6:45-6:59;39;1;2;4;0;1;0;0;0;0;0;0;11;11;1;4;3;17
23-9-2015;7:00-7:14;46;30;1;3;1;0;0;0;0;0;0;2;13;13;2;2;27;22
23-9-2015;7:15-7:29;116;1;1;1;5;0;0;0;0;0;3;0;7;14;7;10;56;27
23-9-2015;7:30-7:44;106;186;0;3;2;0;0;0;0;0;3;5;19;43;7;28;132;60
23-9-2015;7:45-7:59;214;125;0;2;5;1;0;0;0;0;36;12;17;31;11;102;98;40
23-9-2015;8:00-8:14;416;3;9;5;3;1;0;0;0;0;47;2;16;27;10;134;91;110
23-9-2015;8:15-8:29;793;109;2;4;5;2;0;0;0;0;95;5;14;32;20;194;232;323
23-9-2015;8:30-8:44;820;27;9;8;11;5;0;1;0;0;49;4;35;34;33;260;321;145
23-9-2015;8:45-8:59;380;5;9;2;5;1;0;0;0;0;67;4;39;28;6;120;112;26
23-9-2015;9:00-9:14;308;6;5;7;1;1;0;1;0;0;45;6;38;15;5;113;89;18
23-9-2015;9:15-9:29;190;2;2;3;7;2;0;0;0;0;11;3;10;18;4;58;81;21
23-9-2015;9:30-9:44;478;2;2;4;4;0;0;0;0;0;99;1;19;17;3;116;132;103
23-9-2015;9:45-9:59;218;8;3;3;3;1;0;0;0;0;46;6;16;5;0;103;48;12
23-9-2015;10:00-10:14;317;4;2;7;3;0;0;0;0;0;54;1;24;6;10;151;69;18
23-9-2015;10:15-10:29;336;9;2;2;1;1;0;0;0;0;15;3;15;9;24;122;147;16
23-9-2015;10:30-10:44;334;15;6;7;20;1;1;0;0;0;27;2;25;8;21;78;134;89
23-9-2015;10:45-10:59;216;5;4;3;2;4;0;1;0;0;22;2;24;5;9;83;74;16
23-9-2015;11:00-11:14;167;0;4;3;4;1;0;0;0;0;14;1;13;4;4;62;72;9
23-9-2015;11:15-11:29;179;1;1;2;4;0;0;0;0;0;15;2;8;1;9;59;84;9
23-9-2015;11:30-11:44;87;7;3;3;6;0;0;0;0;0;13;0;2;4;2;30;46;9
23-9-2015;11:45-11:59;178;5;0;1;0;0;1;0;0;0;23;2;20;5;2;79;44;10
23-9-2015;12:00-12:14;193;7;0;0;4;0;0;0;0;0;19;3;17;8;9;62;79;7
23-9-2015;12:15-12:29;109;1;3;5;0;0;0;0;0;0;12;2;7;3;6;34;47;7
23-9-2015;12:30-12:44;328;7;8;9;12;5;3;1;0;0;15;5;9;5;37;121;163;18
23-9-2015;12:45-12:59;220;6;3;7;3;2;0;0;0;0;20;5;5;2;15;75;109;10
23-9-2015;13:00-13:14;126;3;3;2;5;1;0;0;0;0;5;1;11;3;6;61;38;15
23-9-2015;13:15-13:29;99;2;4;1;3;2;0;0;0;0;4;2;7;4;4;37;42;11
23-9-2015;13:30-13:44;100;5;0;0;3;0;0;0;0;0;13;6;8;15;4;25;27;10
23-9-2015;13:45-13:59;63;0;3;0;1;1;0;0;0;0;5;2;7;4;4;24;14;8
23-9-2015;14:00-14:14;68;1;3;1;3;0;1;0;0;0;3;6;9;6;2;22;21;8
23-9-2015;14:15-14:29;101;0;1;4;2;0;0;0;0;0;7;6;8;2;2;24;42;17
23-9-2015;14:30-14:44;107;5;0;0;0;2;0;0;0;0;6;4;12;5;12;23;48;4
23-9-2015;14:45-14:59;68;8;6;5;6;0;0;0;0;0;2;7;9;4;11;19;31;10
23-9-2015;15:00-15:14;26;3;2;3;1;2;0;0;0;0;3;1;8;5;0;7;11;2
23-9-2015;15:15-15:29;64;4;3;0;0;1;0;0;0;0;3;1;10;8;3;24;18;5
23-9-2015;15:30-15:44;49;1;0;2;0;3;1;0;0;0;2;3;8;2;1;18;16;6
23-9-2015;15:45-15:59;30;4;0;5;0;0;0;0;0;0;7;1;5;5;0;5;10;6
23-9-2015;16:00-16:14;29;2;1;1;4;1;0;0;0;0;3;3;4;2;2;10;5;9
23-9-2015;16:15-16:29;76;4;0;3;0;1;0;0;0;0;3;8;13;6;1;19;23;11
23-9-2015;16:30-16:44;35;3;4;3;2;1;1;0;0;0;3;4;14;3;0;10;11;4
23-9-2015;16:45-16:59;61;6;1;2;5;4;0;0;0;0;4;6;15;10;3;21;12;8
23-9-2015;17:00-17:14;26;4;0;0;1;2;0;0;0;0;0;2;4;5;3;6;8;5
23-9-2015;17:15-17:29;66;4;0;2;2;1;1;0;0;0;7;4;17;6;1;8;26;7
23-9-2015;17:30-17:44;66;4;1;0;2;0;0;0;0;0;2;7;13;12;4;8;23;4
23-9-2015;17:45-17:59;29;0;2;3;2;1;0;0;0;0;4;5;6;2;1;6;12;1
23-9-2015;18:00-18:14;62;0;1;1;1;1;0;0;0;0;9;6;16;4;3;6;19;3
23-9-2015;18:15-18:29;42;1;2;4;0;0;0;0;0;0;3;6;9;5;0;4;20;2
23-9-2015;18:30-18:44;34;0;1;0;0;0;0;0;0;0;1;1;3;2;3;4;20;1
23-9-2015;18:45-18:59;39;1;0;1;0;0;0;0;0;0;6;3;13;4;2;3;9;1
23-9-2015;19:00-19:14;19;0;1;3;0;0;0;0;0;0;1;1;7;5;0;2;7;0
23-9-2015;19:15-19:29;22;0;0;0;0;0;0;0;0;0;2;4;7;0;1;4;4;0
23-9-2015;19:30-19:44;23;0;1;1;0;0;0;0;0;0;3;5;4;1;4;0;5;3
23-9-2015;19:45-19:59;22;0;0;0;0;0;0;0;0;0;0;4;9;2;1;0;6;0
23-9-2015;20:00-20:14;11;0;0;0;0;0;0;0;0;0;1;1;5;1;0;2;1;0
23-9-2015;20:15-20:29;10;2;1;0;0;0;0;0;0;0;0;2;4;2;1;0;4;0
23-9-2015;20:30-20:44;16;0;0;0;0;0;0;0;0;0;0;1;7;1;4;0;2;1
23-9-2015;20:45-20:59;9;0;0;1;0;0;0;0;0;0;0;1;5;1;0;0;3;0
23-9-2015;21:00-21:14;10;0;0;0;0;0;0;0;0;0;2;2;3;1;1;1;0;0
23-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-9-2015;6:00-6:14;6;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3
24-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-9-2015;6:30-6:44;44;50;2;2;1;1;0;0;0;0;0;1;14;27;6;6;15;31
24-9-2015;6:45-6:59;45;1;2;4;2;0;0;0;0;0;2;2;9;11;4;4;5;17
24-9-2015;7:00-7:14;76;3;1;3;1;0;0;0;0;0;1;1;6;18;5;3;18;32
24-9-2015;7:15-7:29;136;4;1;1;4;0;0;0;0;0;2;0;5;17;2;15;71;34
24-9-2015;7:30-7:44;240;7;2;2;2;0;0;0;0;0;6;3;9;38;9;36;106;46
24-9-2015;7:45-7:59;220;88;1;5;2;1;0;0;0;0;34;6;9;50;14;86;69;49
24-9-2015;8:00-8:14;421;5;8;7;2;0;0;0;0;0;60;5;12;26;13;144;136;47
24-9-2015;8:15-8:29;687;7;6;5;12;0;1;0;0;0;103;1;4;31;36;171;309;63
24-9-2015;8:30-8:44;1065;137;10;13;13;3;1;1;0;0;58;13;18;39;46;326;453;290
24-9-2015;8:45-8:59;166;3;1;1;5;3;0;0;0;0;17;1;7;15;7;48;75;9
24-9-2015;9:00-9:14;467;7;5;2;8;1;0;0;0;0;68;9;46;32;10;154;136;35
24-9-2015;9:15-9:29;138;91;1;3;3;0;1;0;0;0;12;9;27;13;4;62;90;20
24-9-2015;9:30-9:44;196;4;5;8;6;0;0;0;0;0;20;1;9;7;7;78;79;18
24-9-2015;9:45-9:59;302;2;3;0;1;0;1;0;0;0;54;3;20;9;9;100;89;25
24-9-2015;10:00-10:14;266;8;2;4;1;0;2;0;0;0;34;1;12;9;10;104;46;67
24-9-2015;10:15-10:29;312;8;1;3;7;1;1;0;0;0;19;0;4;1;25;124;141;19
24-9-2015;10:30-10:44;423;11;3;3;7;4;0;0;0;0;28;4;11;14;32;154;191;17
24-9-2015;10:45-10:59;164;1;5;1;1;2;2;0;0;0;14;0;13;6;8;80;52;3
24-9-2015;11:00-11:14;88;0;3;1;4;1;1;0;0;0;8;1;6;1;3;36;38;5
24-9-2015;11:15-11:29;211;42;1;4;9;0;0;0;0;0;30;38;14;8;9;51;102;15
24-9-2015;11:30-11:44;35;4;1;3;9;1;0;0;0;0;6;2;0;0;1;22;18;4
24-9-2015;11:45-11:59;92;3;1;2;0;2;0;0;0;0;10;1;9;4;0;46;28;2
24-9-2015;12:00-12:14;220;8;2;7;4;0;1;0;0;0;16;9;9;9;6;109;79;5
24-9-2015;12:15-12:29;94;2;3;5;3;0;0;0;0;0;5;2;2;2;3;44;43;6
24-9-2015;12:30-12:44;495;16;4;3;5;4;0;0;0;0;33;11;19;14;28;122;280;20
24-9-2015;12:45-12:59;224;4;7;8;1;5;0;0;0;0;28;12;12;12;6;62;100;17
24-9-2015;13:00-13:14;55;0;3;3;7;8;1;0;0;0;4;1;12;2;0;26;27;5
24-9-2015;13:15-13:29;110;2;3;1;3;0;0;0;0;0;9;4;21;10;1;23;45;6
24-9-2015;13:30-13:44;155;2;0;5;5;1;4;0;0;0;12;5;13;26;4;47;46;19
24-9-2015;13:45-13:59;32;1;1;1;2;0;0;0;0;0;1;4;4;2;0;15;6;5
24-9-2015;14:00-14:14;97;2;1;1;0;0;0;0;0;0;3;1;17;4;2;27;32;15
24-9-2015;14:15-14:29;116;0;1;2;9;2;0;0;0;0;13;2;5;11;15;26;48;10
24-9-2015;14:30-14:44;88;3;2;1;5;3;0;0;0;0;2;1;7;4;14;25;39;10
24-9-2015;14:45-14:59;126;9;4;1;4;0;0;0;0;0;9;7;9;4;18;33;55;9
24-9-2015;15:00-15:14;47;5;1;0;4;3;0;0;0;0;5;3;11;2;4;8;21;6
24-9-2015;15:15-15:29;62;2;2;4;2;1;4;1;0;0;4;3;11;3;1;10;29;17
24-9-2015;15:30-15:44;20;8;0;1;1;0;0;0;0;0;1;3;4;2;0;4;12;4
24-9-2015;15:45-15:59;110;2;0;0;2;5;0;0;0;0;4;1;9;72;2;10;14;7
24-9-2015;16:00-16:14;38;3;1;2;1;1;0;0;0;0;2;1;10;3;2;8;12;8
24-9-2015;16:15-16:29;89;5;1;6;3;1;1;1;0;0;13;5;28;6;1;14;25;15
24-9-2015;16:30-16:44;75;7;1;6;1;1;0;0;0;0;5;7;9;32;1;10;24;3
24-9-2015;16:45-16:59;83;0;0;5;1;1;0;0;0;0;1;9;24;4;6;15;20;11
24-9-2015;17:00-17:14;7;0;0;0;0;0;0;0;0;0;0;1;3;1;0;1;1;0
24-9-2015;17:15-17:29;82;0;8;0;20;3;3;0;0;0;4;7;9;9;5;21;41;20
24-9-2015;17:30-17:44;25;1;0;0;1;0;0;0;0;0;3;3;5;1;0;6;6;3
24-9-2015;17:45-17:59;73;0;2;4;3;2;0;0;0;0;3;8;15;8;1;17;27;5
24-9-2015;18:00-18:14;54;2;2;2;0;0;0;0;0;0;5;5;9;4;2;6;26;3
24-9-2015;18:15-18:29;36;0;0;0;0;0;0;0;0;0;7;2;5;6;0;3;11;2
24-9-2015;18:30-18:44;39;2;1;2;0;0;0;0;0;0;1;13;9;2;3;4;9;3
24-9-2015;18:45-18:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-9-2015;19:00-19:14;24;1;1;1;1;0;0;0;0;0;0;4;7;4;0;2;10;1
24-9-2015;19:15-19:29;23;3;0;0;0;0;0;0;0;0;3;5;7;2;1;0;8;0
24-9-2015;19:30-19:44;22;0;2;1;0;0;0;0;0;0;2;1;8;4;2;1;5;2
24-9-2015;19:45-19:59;16;0;0;0;2;0;0;0;0;0;3;3;1;1;0;1;9;0
24-9-2015;20:00-20:14;24;1;1;0;3;0;0;0;0;0;0;2;14;3;4;0;5;1
24-9-2015;20:15-20:29;22;1;0;1;0;0;0;0;0;0;2;5;10;1;1;0;5;0
24-9-2015;20:30-20:44;12;0;2;1;1;0;0;0;0;0;3;1;3;0;1;0;8;0
24-9-2015;20:45-20:59;9;1;0;1;4;0;0;0;0;0;0;2;2;1;0;1;9;0
24-9-2015;21:00-21:14;13;0;0;0;0;0;0;0;0;0;0;2;5;2;1;0;3;0
24-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25-9-2015;6:00-6:14;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
25-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25-9-2015;6:30-6:44;70;1;2;0;2;2;0;0;0;0;1;0;8;17;3;6;10;32
25-9-2015;6:45-6:59;38;3;1;3;1;0;0;0;0;0;1;0;8;11;3;4;4;15
25-9-2015;7:00-7:14;70;3;0;2;0;0;0;0;0;0;3;0;8;9;3;5;22;25
25-9-2015;7:15-7:29;94;3;0;0;2;1;0;0;0;0;4;3;8;7;4;11;39;24
25-9-2015;7:30-7:44;92;116;2;3;1;0;0;0;0;0;2;4;9;13;8;35;93;50
25-9-2015;7:45-7:59;121;55;3;0;1;0;0;0;0;0;10;9;6;13;3;44;74;21
25-9-2015;8:00-8:14;538;7;5;6;5;1;0;0;0;0;91;5;17;16;22;176;181;54
25-9-2015;8:15-8:29;426;8;3;2;7;0;1;0;0;0;71;1;10;11;29;113;171;41
25-9-2015;8:30-8:44;499;13;5;8;8;4;0;0;0;0;23;0;19;22;42;162;225;44
25-9-2015;8:45-8:59;206;4;5;4;2;4;1;0;0;0;33;1;20;12;7;70;60;23
25-9-2015;9:00-9:14;260;6;6;9;5;1;0;1;0;0;30;1;31;19;5;58;102;42
25-9-2015;9:15-9:29;181;1;0;3;3;0;0;0;0;0;18;1;15;6;1;40;79;28
25-9-2015;9:30-9:44;209;3;3;6;1;1;0;0;0;0;22;2;44;4;3;43;83;22
25-9-2015;9:45-9:59;227;3;4;2;2;3;2;0;0;0;39;1;19;6;11;73;73;21
25-9-2015;10:00-10:14;163;6;3;6;4;0;0;0;0;0;23;1;4;2;8;79;55;10
25-9-2015;10:15-10:29;490;13;2;4;9;1;0;1;0;0;23;1;16;7;54;123;269;27
25-9-2015;10:30-10:44;154;15;6;2;8;1;1;0;0;0;16;1;8;2;6;42;101;11
25-9-2015;10:45-10:59;103;3;1;3;6;2;0;0;0;0;15;1;5;4;4;28;52;9
25-9-2015;11:00-11:14;108;0;2;4;3;2;1;0;0;0;10;5;8;3;1;35;52;6
25-9-2015;11:15-11:29;161;3;1;2;10;0;0;0;0;0;22;7;9;1;8;33;88;9
25-9-2015;11:30-11:44;125;5;1;3;2;0;2;0;0;0;6;6;11;1;1;33;73;7
25-9-2015;11:45-11:59;111;1;2;0;4;1;0;0;0;0;10;3;10;4;2;26;55;9
25-9-2015;12:00-12:14;146;4;0;1;2;1;1;0;0;0;19;2;4;8;9;45;59;9
25-9-2015;12:15-12:29;162;2;3;3;6;0;0;0;0;0;26;8;4;2;8;47;69;12
25-9-2015;12:30-12:44;330;8;8;6;5;0;0;0;0;0;20;15;10;3;32;127;130;20
25-9-2015;12:45-12:59;187;3;2;2;7;6;0;0;0;0;8;4;23;1;15;74;69;13
25-9-2015;13:00-13:14;55;0;1;3;3;0;0;0;0;0;0;1;15;4;1;19;21;1
25-9-2015;13:15-13:29;111;0;2;1;2;1;0;1;0;0;4;2;4;3;1;44;54;6
25-9-2015;13:30-13:44;95;3;0;2;2;0;0;0;0;0;4;4;8;4;1;46;27;8
25-9-2015;13:45-13:59;36;1;2;0;3;2;0;0;0;0;6;0;1;0;1;16;13;7
25-9-2015;14:00-14:14;40;1;0;0;2;1;0;0;0;0;4;1;4;3;2;7;13;10
25-9-2015;14:15-14:29;93;1;4;0;0;2;0;0;0;0;5;7;10;4;13;9;41;11
25-9-2015;14:30-14:44;45;8;2;1;2;0;0;0;0;0;3;7;4;3;13;2;20;6
25-9-2015;14:45-14:59;58;2;1;2;1;0;1;0;0;0;7;0;10;0;13;9;13;13
25-9-2015;15:00-15:14;55;1;3;0;3;1;0;0;0;0;7;3;6;4;4;14;14;11
25-9-2015;15:15-15:29;27;2;1;1;2;1;0;0;0;0;2;5;5;2;0;11;9;0
25-9-2015;15:30-15:44;43;5;2;0;2;1;0;0;0;0;4;8;5;5;2;13;12;4
25-9-2015;15:45-15:59;29;7;0;0;0;0;0;0;0;0;4;2;11;3;0;5;5;6
25-9-2015;16:00-16:14;27;4;0;5;5;0;0;0;0;0;4;4;5;3;0;4;12;9
25-9-2015;16:15-16:29;25;0;1;4;1;2;1;0;0;0;6;3;5;2;0;3;10;5
25-9-2015;16:30-16:44;18;3;0;8;1;1;0;0;0;0;0;3;3;1;1;5;11;7
25-9-2015;16:45-16:59;46;2;2;3;2;0;0;0;0;0;7;8;11;7;0;8;13;1
25-9-2015;17:00-17:14;33;0;0;0;2;3;1;0;0;0;4;5;9;4;0;4;11;2
25-9-2015;17:15-17:29;51;2;0;1;3;0;1;0;0;0;9;7;10;4;1;7;17;3
25-9-2015;17:30-17:44;8;0;3;0;0;0;0;0;0;0;0;2;5;0;2;1;1;0
25-9-2015;17:45-17:59;40;0;1;1;2;1;0;0;0;0;8;0;5;7;2;1;20;2
25-9-2015;18:00-18:14;23;2;0;1;2;1;0;0;0;0;0;6;7;2;1;0;9;4
25-9-2015;18:15-18:29;28;2;0;0;0;0;0;0;0;0;2;3;3;9;3;2;8;0
25-9-2015;18:30-18:44;40;0;0;20;0;0;0;0;0;0;0;0;0;53;0;1;3;3
25-9-2015;18:45-18:59;32;1;0;0;0;0;0;0;0;0;4;7;7;7;3;0;5;0
25-9-2015;19:00-19:14;31;1;0;1;0;0;0;0;0;0;1;4;13;4;4;1;6;0
25-9-2015;19:15-19:29;21;2;0;0;0;0;0;0;0;0;1;3;7;3;2;0;7;0
25-9-2015;19:30-19:44;9;0;0;0;0;0;0;0;0;0;0;2;4;1;0;0;2;0
25-9-2015;19:45-19:59;13;0;0;0;0;0;0;0;0;0;1;3;2;2;2;1;0;2
25-9-2015;20:00-20:14;10;1;0;0;0;0;0;0;0;0;2;2;2;1;0;0;4;0
25-9-2015;20:15-20:29;13;0;0;0;0;0;0;0;0;0;0;1;7;2;0;0;2;1
25-9-2015;20:30-20:44;9;0;1;0;1;0;0;0;0;0;0;0;5;4;0;0;2;0
25-9-2015;20:45-20:59;13;0;0;0;0;1;0;0;0;0;0;6;2;0;0;0;6;0
25-9-2015;21:00-21:14;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0
25-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;6:00-6:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;6:30-6:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;6:45-6:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;7:00-7:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;7:15-7:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;7:30-7:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;7:45-7:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;8:00-8:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;8:15-8:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;8:30-8:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;8:45-8:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;9:00-9:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;9:15-9:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;9:30-9:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;9:45-9:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;10:00-10:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;10:15-10:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;10:30-10:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;10:45-10:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;11:00-11:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;11:15-11:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;11:30-11:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;11:45-11:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;12:00-12:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;12:15-12:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;12:30-12:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;12:45-12:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;13:00-13:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;13:15-13:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;13:30-13:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;13:45-13:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;14:00-14:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;14:15-14:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;14:30-14:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;14:45-14:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;15:00-15:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;15:15-15:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;15:30-15:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;15:45-15:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;16:00-16:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;16:15-16:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;16:30-16:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;16:45-16:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;17:00-17:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;17:15-17:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;17:30-17:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;17:45-17:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;18:00-18:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;18:15-18:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;18:30-18:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;18:45-18:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;19:00-19:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;19:15-19:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26-9-2015;19:30-19:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
